"","Site","Exposure","Depth","Transect","Quad","Major.Category","Porcentaje"
"1864","Quintay","exposed","shallow",3,10,"Filamentous",0
"1865","Quintay","exposed","shallow",3,10,"Fish",0
"1866","Quintay","exposed","shallow",3,10,"Invertebrates",8
"1867","Quintay","exposed","shallow",3,10,"Leathery",0
"1868","Quintay","exposed","shallow",3,10,"Substrate",0
"1869","Quintay","exposed","shallow",3,10,"TWS",0
"1870","Quintay","exposed","shallow",3,10,NA,0
"1871","Quintay","protected","deep",1,1,"Algae indet",0
"1872","Quintay","protected","deep",1,1,"Articulated Calcareous",0
"1873","Quintay","protected","deep",1,1,"Corticated",0
"1874","Quintay","protected","deep",1,1,"Crustose",98
"1875","Quintay","protected","deep",1,1,"Filamentous",0
"1876","Quintay","protected","deep",1,1,"Fish",0
"1877","Quintay","protected","deep",1,1,"Invertebrates",2
"1878","Quintay","protected","deep",1,1,"Leathery",0
"1879","Quintay","protected","deep",1,1,"Substrate",0
"1880","Quintay","protected","deep",1,1,"TWS",0
"1881","Quintay","protected","deep",1,1,NA,0
"1882","Quintay","protected","deep",1,2,"Algae indet",0
"1883","Quintay","protected","deep",1,2,"Articulated Calcareous",0
"1884","Quintay","protected","deep",1,2,"Corticated",0
"1885","Quintay","protected","deep",1,2,"Crustose",97.82608695
"1886","Quintay","protected","deep",1,2,"Filamentous",0
"1887","Quintay","protected","deep",1,2,"Fish",0
"1888","Quintay","protected","deep",1,2,"Invertebrates",2.173913043
"1889","Quintay","protected","deep",1,2,"Leathery",0
"1890","Quintay","protected","deep",1,2,"Substrate",0
"1891","Quintay","protected","deep",1,2,"TWS",8
"1892","Quintay","protected","deep",1,2,NA,0
"1893","Quintay","protected","deep",1,3,"Algae indet",0
"1894","Quintay","protected","deep",1,3,"Articulated Calcareous",0
"1895","Quintay","protected","deep",1,3,"Corticated",0
"1896","Quintay","protected","deep",1,3,"Crustose",45
"1897","Quintay","protected","deep",1,3,"Filamentous",0
"1898","Quintay","protected","deep",1,3,"Fish",0
"1899","Quintay","protected","deep",1,3,"Invertebrates",50
"1900","Quintay","protected","deep",1,3,"Leathery",0
"1901","Quintay","protected","deep",1,3,"Substrate",5
"1902","Quintay","protected","deep",1,3,"TWS",20
"1903","Quintay","protected","deep",1,3,NA,0
"1904","Quintay","protected","deep",1,4,"Algae indet",2.127659574
"1905","Quintay","protected","deep",1,4,"Articulated Calcareous",8.510638298
"1906","Quintay","protected","deep",1,4,"Corticated",0
"1907","Quintay","protected","deep",1,4,"Crustose",57.446808513
"1908","Quintay","protected","deep",1,4,"Filamentous",0
"1909","Quintay","protected","deep",1,4,"Fish",0
"1910","Quintay","protected","deep",1,4,"Invertebrates",4.255319148
"1911","Quintay","protected","deep",1,4,"Leathery",0
"1912","Quintay","protected","deep",1,4,"Substrate",27.65957447
"1913","Quintay","protected","deep",1,4,"TWS",6
"1914","Quintay","protected","deep",1,4,NA,0
"1915","Quintay","protected","deep",1,5,"Algae indet",13.04347826
"1916","Quintay","protected","deep",1,5,"Articulated Calcareous",0
"1917","Quintay","protected","deep",1,5,"Corticated",0
"1918","Quintay","protected","deep",1,5,"Crustose",67.39130434
"1919","Quintay","protected","deep",1,5,"Filamentous",0
"1920","Quintay","protected","deep",1,5,"Fish",0
"1921","Quintay","protected","deep",1,5,"Invertebrates",19.56521739
"1922","Quintay","protected","deep",1,5,"Leathery",0
"1923","Quintay","protected","deep",1,5,"Substrate",0
"1924","Quintay","protected","deep",1,5,"TWS",8
"1925","Quintay","protected","deep",1,5,NA,0
"1926","Quintay","protected","deep",1,6,"Algae indet",0
"1927","Quintay","protected","deep",1,6,"Articulated Calcareous",0
"1928","Quintay","protected","deep",1,6,"Corticated",0
"1929","Quintay","protected","deep",1,6,"Crustose",100
"1930","Quintay","protected","deep",1,6,"Filamentous",0
"1931","Quintay","protected","deep",1,6,"Fish",0
"1932","Quintay","protected","deep",1,6,"Invertebrates",0
"1933","Quintay","protected","deep",1,6,"Leathery",0
"1934","Quintay","protected","deep",1,6,"Substrate",0
"1935","Quintay","protected","deep",1,6,"TWS",4
"1936","Quintay","protected","deep",1,6,NA,0
"1937","Quintay","protected","deep",1,7,"Algae indet",2.127659574
"1938","Quintay","protected","deep",1,7,"Articulated Calcareous",0
"1939","Quintay","protected","deep",1,7,"Corticated",0
"1940","Quintay","protected","deep",1,7,"Crustose",72.340425534
"1941","Quintay","protected","deep",1,7,"Filamentous",0
"1942","Quintay","protected","deep",1,7,"Fish",0
"1943","Quintay","protected","deep",1,7,"Invertebrates",25.53191489
"1944","Quintay","protected","deep",1,7,"Leathery",0
"1945","Quintay","protected","deep",1,7,"Substrate",0
"1946","Quintay","protected","deep",1,7,"TWS",6
"1947","Quintay","protected","deep",1,7,NA,0
"1948","Quintay","protected","deep",1,8,"Algae indet",6.382978723
"1949","Quintay","protected","deep",1,8,"Articulated Calcareous",0
"1950","Quintay","protected","deep",1,8,"Corticated",0
"1951","Quintay","protected","deep",1,8,"Crustose",42.553191488
"1952","Quintay","protected","deep",1,8,"Filamentous",0
"1953","Quintay","protected","deep",1,8,"Fish",0
"1954","Quintay","protected","deep",1,8,"Invertebrates",36.170212763
"1955","Quintay","protected","deep",1,8,"Leathery",0
"1956","Quintay","protected","deep",1,8,"Substrate",14.893617021
"1957","Quintay","protected","deep",1,8,"TWS",6
"1958","Quintay","protected","deep",1,8,NA,0
"1959","Quintay","protected","deep",1,9,"Algae indet",8.163265306
"1960","Quintay","protected","deep",1,9,"Articulated Calcareous",0
"1961","Quintay","protected","deep",1,9,"Corticated",0
"1962","Quintay","protected","deep",1,9,"Crustose",36.73469387
"1963","Quintay","protected","deep",1,9,"Filamentous",0
"1964","Quintay","protected","deep",1,9,"Fish",0
"1965","Quintay","protected","deep",1,9,"Invertebrates",42.85714286
"1966","Quintay","protected","deep",1,9,"Leathery",0
"1967","Quintay","protected","deep",1,9,"Substrate",12.244897959
"1968","Quintay","protected","deep",1,9,"TWS",2
"1969","Quintay","protected","deep",1,9,NA,0
"1970","Quintay","protected","deep",1,10,"Algae indet",0
"1971","Quintay","protected","deep",1,10,"Articulated Calcareous",0
"1972","Quintay","protected","deep",1,10,"Corticated",0
"1973","Quintay","protected","deep",1,10,"Crustose",59.183673466
"1974","Quintay","protected","deep",1,10,"Filamentous",0
"1975","Quintay","protected","deep",1,10,"Fish",0
"1976","Quintay","protected","deep",1,10,"Invertebrates",40.816326533
"1977","Quintay","protected","deep",1,10,"Leathery",0
"1978","Quintay","protected","deep",1,10,"Substrate",0
"1979","Quintay","protected","deep",1,10,"TWS",2
"1980","Quintay","protected","deep",1,10,NA,0
"1981","Quintay","protected","deep",2,1,"Algae indet",0
"1982","Quintay","protected","deep",2,1,"Articulated Calcareous",0
"1983","Quintay","protected","deep",2,1,"Corticated",0
"1984","Quintay","protected","deep",2,1,"Crustose",92
"1985","Quintay","protected","deep",2,1,"Filamentous",0
"1986","Quintay","protected","deep",2,1,"Fish",0
"1987","Quintay","protected","deep",2,1,"Invertebrates",8
"1988","Quintay","protected","deep",2,1,"Leathery",0
"1989","Quintay","protected","deep",2,1,"Substrate",0
"1990","Quintay","protected","deep",2,1,"TWS",0
"1991","Quintay","protected","deep",2,1,NA,0
"1992","Quintay","protected","deep",2,2,"Algae indet",0
"1993","Quintay","protected","deep",2,2,"Articulated Calcareous",0
"1994","Quintay","protected","deep",2,2,"Corticated",0
"1995","Quintay","protected","deep",2,2,"Crustose",63.829787234
"1996","Quintay","protected","deep",2,2,"Filamentous",0
"1997","Quintay","protected","deep",2,2,"Fish",0
"1998","Quintay","protected","deep",2,2,"Invertebrates",36.170212764
"1999","Quintay","protected","deep",2,2,"Leathery",0
"2000","Quintay","protected","deep",2,2,"Substrate",0
"2001","Quintay","protected","deep",2,2,"TWS",6
"2002","Quintay","protected","deep",2,2,NA,0
"2003","Quintay","protected","deep",2,3,"Algae indet",0
"2004","Quintay","protected","deep",2,3,"Articulated Calcareous",0
"2005","Quintay","protected","deep",2,3,"Corticated",0
"2006","Quintay","protected","deep",2,3,"Crustose",45.65217391
"2007","Quintay","protected","deep",2,3,"Filamentous",0
"2008","Quintay","protected","deep",2,3,"Fish",0
"2009","Quintay","protected","deep",2,3,"Invertebrates",54.347826084
"2010","Quintay","protected","deep",2,3,"Leathery",0
"2011","Quintay","protected","deep",2,3,"Substrate",0
"2012","Quintay","protected","deep",2,3,"TWS",8
"2013","Quintay","protected","deep",2,3,NA,0
"2014","Quintay","protected","deep",2,4,"Algae indet",2.272727273
"2015","Quintay","protected","deep",2,4,"Articulated Calcareous",2.272727273
"2016","Quintay","protected","deep",2,4,"Corticated",0
"2017","Quintay","protected","deep",2,4,"Crustose",72.727272723
"2018","Quintay","protected","deep",2,4,"Filamentous",0
"2019","Quintay","protected","deep",2,4,"Fish",0
"2020","Quintay","protected","deep",2,4,"Invertebrates",22.727272723
"2021","Quintay","protected","deep",2,4,"Leathery",0
"2022","Quintay","protected","deep",2,4,"Substrate",0
"2023","Quintay","protected","deep",2,4,"TWS",12
"2024","Quintay","protected","deep",2,4,NA,0
"2025","Quintay","protected","deep",2,5,"Algae indet",0
"2026","Quintay","protected","deep",2,5,"Articulated Calcareous",2.222222222
"2027","Quintay","protected","deep",2,5,"Corticated",0
"2028","Quintay","protected","deep",2,5,"Crustose",31.11111111
"2029","Quintay","protected","deep",2,5,"Filamentous",0
"2030","Quintay","protected","deep",2,5,"Fish",0
"2031","Quintay","protected","deep",2,5,"Invertebrates",51.11111111
"2032","Quintay","protected","deep",2,5,"Leathery",0
"2033","Quintay","protected","deep",2,5,"Substrate",15.55555556
"2034","Quintay","protected","deep",2,5,"TWS",10
"2035","Quintay","protected","deep",2,5,NA,0
"2036","Quintay","protected","deep",2,6,"Algae indet",0
"2037","Quintay","protected","deep",2,6,"Articulated Calcareous",0
"2038","Quintay","protected","deep",2,6,"Corticated",0
"2039","Quintay","protected","deep",2,6,"Crustose",27.27272727
"2040","Quintay","protected","deep",2,6,"Filamentous",0
"2041","Quintay","protected","deep",2,6,"Fish",0
"2042","Quintay","protected","deep",2,6,"Invertebrates",72.72727273
"2043","Quintay","protected","deep",2,6,"Leathery",0
"2044","Quintay","protected","deep",2,6,"Substrate",0
"2045","Quintay","protected","deep",2,6,"TWS",12
"2046","Quintay","protected","deep",2,6,NA,0
"2047","Quintay","protected","deep",2,7,"Algae indet",0
"2048","Quintay","protected","deep",2,7,"Articulated Calcareous",0
"2049","Quintay","protected","deep",2,7,"Corticated",0
"2050","Quintay","protected","deep",2,7,"Crustose",57.446808509
"2051","Quintay","protected","deep",2,7,"Filamentous",0
"2052","Quintay","protected","deep",2,7,"Fish",0
"2053","Quintay","protected","deep",2,7,"Invertebrates",42.553191492
"2054","Quintay","protected","deep",2,7,"Leathery",0
"2055","Quintay","protected","deep",2,7,"Substrate",0
"2056","Quintay","protected","deep",2,7,"TWS",6
"2057","Quintay","protected","deep",2,7,NA,0
"2058","Quintay","protected","deep",2,8,"Algae indet",0
"2059","Quintay","protected","deep",2,8,"Articulated Calcareous",0
"2060","Quintay","protected","deep",2,8,"Corticated",0
"2061","Quintay","protected","deep",2,8,"Crustose",17.142857147
"2062","Quintay","protected","deep",2,8,"Filamentous",0
"2063","Quintay","protected","deep",2,8,"Fish",0
"2064","Quintay","protected","deep",2,8,"Invertebrates",80.000000001
"2065","Quintay","protected","deep",2,8,"Leathery",0
"2066","Quintay","protected","deep",2,8,"Substrate",2.857142857
"2067","Quintay","protected","deep",2,8,"TWS",30
"2068","Quintay","protected","deep",2,8,NA,0
"2069","Quintay","protected","deep",2,9,"Algae indet",0
"2070","Quintay","protected","deep",2,9,"Articulated Calcareous",0
"2071","Quintay","protected","deep",2,9,"Corticated",0
"2072","Quintay","protected","deep",2,9,"Crustose",52.272727268
"2073","Quintay","protected","deep",2,9,"Filamentous",0
"2074","Quintay","protected","deep",2,9,"Fish",0
"2075","Quintay","protected","deep",2,9,"Invertebrates",40.909090912
"2076","Quintay","protected","deep",2,9,"Leathery",0
"2077","Quintay","protected","deep",2,9,"Substrate",6.818181818
"2078","Quintay","protected","deep",2,9,"TWS",12
"2079","Quintay","protected","deep",2,9,NA,0
"2080","Quintay","protected","deep",2,10,"Algae indet",0
"2081","Quintay","protected","deep",2,10,"Articulated Calcareous",0
"2082","Quintay","protected","deep",2,10,"Corticated",0
"2083","Quintay","protected","deep",2,10,"Crustose",43.478260873
"2084","Quintay","protected","deep",2,10,"Filamentous",0
"2085","Quintay","protected","deep",2,10,"Fish",0
"2086","Quintay","protected","deep",2,10,"Invertebrates",50
"2087","Quintay","protected","deep",2,10,"Leathery",0
"2088","Quintay","protected","deep",2,10,"Substrate",6.52173913
"2089","Quintay","protected","deep",2,10,"TWS",8
"2090","Quintay","protected","deep",2,10,NA,0
"2091","Quintay","protected","deep",3,1,"Algae indet",0
"2092","Quintay","protected","deep",3,1,"Articulated Calcareous",0
"2093","Quintay","protected","deep",3,1,"Corticated",0
"2094","Quintay","protected","deep",3,1,"Crustose",58.695652174
"2095","Quintay","protected","deep",3,1,"Filamentous",0
"2096","Quintay","protected","deep",3,1,"Fish",0
"2097","Quintay","protected","deep",3,1,"Invertebrates",30.434782606
"2098","Quintay","protected","deep",3,1,"Leathery",0
"2099","Quintay","protected","deep",3,1,"Substrate",10.86956522
"2100","Quintay","protected","deep",3,1,"TWS",6.12244898
"2101","Quintay","protected","deep",3,1,NA,0
"2102","Quintay","protected","deep",3,2,"Algae indet",0
"2103","Quintay","protected","deep",3,2,"Articulated Calcareous",4.347826087
"2104","Quintay","protected","deep",3,2,"Corticated",0
"2105","Quintay","protected","deep",3,2,"Crustose",47.82608696
"2106","Quintay","protected","deep",3,2,"Filamentous",0
"2107","Quintay","protected","deep",3,2,"Fish",0
"2108","Quintay","protected","deep",3,2,"Invertebrates",39.130434783
"2109","Quintay","protected","deep",3,2,"Leathery",0
"2110","Quintay","protected","deep",3,2,"Substrate",8.695652174
"2111","Quintay","protected","deep",3,2,"TWS",8
"2112","Quintay","protected","deep",3,2,NA,0
"2113","Quintay","protected","deep",3,3,"Algae indet",0
"2114","Quintay","protected","deep",3,3,"Articulated Calcareous",0
"2115","Quintay","protected","deep",3,3,"Corticated",0
"2116","Quintay","protected","deep",3,3,"Crustose",77.083333333
"2117","Quintay","protected","deep",3,3,"Filamentous",0
"2118","Quintay","protected","deep",3,3,"Fish",0
"2119","Quintay","protected","deep",3,3,"Invertebrates",14.58333333
"2120","Quintay","protected","deep",3,3,"Leathery",0
"2121","Quintay","protected","deep",3,3,"Substrate",8.333333333
"2122","Quintay","protected","deep",3,3,"TWS",4
"2123","Quintay","protected","deep",3,3,NA,0
"2124","Quintay","protected","deep",3,4,"Algae indet",0
"2125","Quintay","protected","deep",3,4,"Articulated Calcareous",2.127659574
"2126","Quintay","protected","deep",3,4,"Corticated",0
"2127","Quintay","protected","deep",3,4,"Crustose",95.744680853
"2128","Quintay","protected","deep",3,4,"Filamentous",0
"2129","Quintay","protected","deep",3,4,"Fish",0
"2130","Quintay","protected","deep",3,4,"Invertebrates",2.127659574
"2131","Quintay","protected","deep",3,4,"Leathery",0
"2132","Quintay","protected","deep",3,4,"Substrate",0
"2133","Quintay","protected","deep",3,4,"TWS",6
"2134","Quintay","protected","deep",3,4,NA,0
"2135","Quintay","protected","deep",3,5,"Algae indet",2.127659574
"2136","Quintay","protected","deep",3,5,"Articulated Calcareous",2.127659574
"2137","Quintay","protected","deep",3,5,"Corticated",0
"2138","Quintay","protected","deep",3,5,"Crustose",85.106382974
"2139","Quintay","protected","deep",3,5,"Filamentous",0
"2140","Quintay","protected","deep",3,5,"Fish",0
"2141","Quintay","protected","deep",3,5,"Invertebrates",10.63829787
"2142","Quintay","protected","deep",3,5,"Leathery",0
"2143","Quintay","protected","deep",3,5,"Substrate",0
"2144","Quintay","protected","deep",3,5,"TWS",6
"2145","Quintay","protected","deep",3,5,NA,0
"2146","Quintay","protected","deep",3,6,"Algae indet",0
"2147","Quintay","protected","deep",3,6,"Articulated Calcareous",0
"2148","Quintay","protected","deep",3,6,"Corticated",0
"2149","Quintay","protected","deep",3,6,"Crustose",43.75
"2150","Quintay","protected","deep",3,6,"Filamentous",0
"2151","Quintay","protected","deep",3,6,"Fish",0
"2152","Quintay","protected","deep",3,6,"Invertebrates",56.249999996
"2153","Quintay","protected","deep",3,6,"Leathery",0
"2154","Quintay","protected","deep",3,6,"Substrate",0
"2155","Quintay","protected","deep",3,6,"TWS",4
"2156","Quintay","protected","deep",3,6,NA,0
"2157","Quintay","protected","deep",3,7,"Algae indet",0
"2158","Quintay","protected","deep",3,7,"Articulated Calcareous",0
"2159","Quintay","protected","deep",3,7,"Corticated",0
"2160","Quintay","protected","deep",3,7,"Crustose",48.936170214
"2161","Quintay","protected","deep",3,7,"Filamentous",0
"2162","Quintay","protected","deep",3,7,"Fish",2.127659574
"2163","Quintay","protected","deep",3,7,"Invertebrates",42.55319149
"2164","Quintay","protected","deep",3,7,"Leathery",0
"2165","Quintay","protected","deep",3,7,"Substrate",6.382978723
"2166","Quintay","protected","deep",3,7,"TWS",6
"2167","Quintay","protected","deep",3,7,NA,0
"2168","Quintay","protected","deep",3,8,"Algae indet",0
"2169","Quintay","protected","deep",3,8,"Articulated Calcareous",2.43902439
"2170","Quintay","protected","deep",3,8,"Corticated",0
"2171","Quintay","protected","deep",3,8,"Crustose",36.58536585
"2172","Quintay","protected","deep",3,8,"Filamentous",0
"2173","Quintay","protected","deep",3,8,"Fish",0
"2174","Quintay","protected","deep",3,8,"Invertebrates",36.58536585
"2175","Quintay","protected","deep",3,8,"Leathery",0
"2176","Quintay","protected","deep",3,8,"Substrate",24.3902439
"2177","Quintay","protected","deep",3,8,"TWS",18
"2178","Quintay","protected","deep",3,8,NA,0
"2179","Quintay","protected","deep",3,9,"Algae indet",0
"2180","Quintay","protected","deep",3,9,"Articulated Calcareous",4.87804878
"2181","Quintay","protected","deep",3,9,"Corticated",0
"2182","Quintay","protected","deep",3,9,"Crustose",34.14634146
"2183","Quintay","protected","deep",3,9,"Filamentous",0
"2184","Quintay","protected","deep",3,9,"Fish",0
"2185","Quintay","protected","deep",3,9,"Invertebrates",53.65853658
"2186","Quintay","protected","deep",3,9,"Leathery",0
"2187","Quintay","protected","deep",3,9,"Substrate",7.317073171
"2188","Quintay","protected","deep",3,9,"TWS",18
"2189","Quintay","protected","deep",3,9,NA,0
"2190","Quintay","protected","deep",3,10,"Algae indet",2.173913043
"2191","Quintay","protected","deep",3,10,"Articulated Calcareous",0
"2192","Quintay","protected","deep",3,10,"Corticated",0
"2193","Quintay","protected","deep",3,10,"Crustose",43.478260867
"2194","Quintay","protected","deep",3,10,"Filamentous",0
"2195","Quintay","protected","deep",3,10,"Fish",0
"2196","Quintay","protected","deep",3,10,"Invertebrates",54.347826083
"2197","Quintay","protected","deep",3,10,"Leathery",0
"2198","Quintay","protected","deep",3,10,"Substrate",0
"2199","Quintay","protected","deep",3,10,"TWS",8
"2200","Quintay","protected","deep",3,10,NA,0
"2201","Quintay","protected","shallow",1,1,"Algae indet",2.083333333
"2202","Quintay","protected","shallow",1,1,"Articulated Calcareous",0
"2203","Quintay","protected","shallow",1,1,"Corticated",0
"2204","Quintay","protected","shallow",1,1,"Crustose",95.83333334
"2205","Quintay","protected","shallow",1,1,"Filamentous",0
"2206","Quintay","protected","shallow",1,1,"Fish",0
"2207","Quintay","protected","shallow",1,1,"Invertebrates",0
"2208","Quintay","protected","shallow",1,1,"Leathery",0
"2209","Quintay","protected","shallow",1,1,"Substrate",2.083333333
"2210","Quintay","protected","shallow",1,1,"TWS",4
"2211","Quintay","protected","shallow",1,1,NA,0
"2212","Quintay","protected","shallow",1,2,"Algae indet",0
"2213","Quintay","protected","shallow",1,2,"Articulated Calcareous",0
"2214","Quintay","protected","shallow",1,2,"Corticated",0
"2215","Quintay","protected","shallow",1,2,"Crustose",100
"2216","Quintay","protected","shallow",1,2,"Filamentous",0
"2217","Quintay","protected","shallow",1,2,"Fish",0
"2218","Quintay","protected","shallow",1,2,"Invertebrates",0
"2219","Quintay","protected","shallow",1,2,"Leathery",0
"2220","Quintay","protected","shallow",1,2,"Substrate",0
"2221","Quintay","protected","shallow",1,2,"TWS",2
"2222","Quintay","protected","shallow",1,2,NA,0
"2223","Quintay","protected","shallow",1,3,"Algae indet",2.325581395
"2224","Quintay","protected","shallow",1,3,"Articulated Calcareous",0
"2225","Quintay","protected","shallow",1,3,"Corticated",0
"2226","Quintay","protected","shallow",1,3,"Crustose",86.04651163
"2227","Quintay","protected","shallow",1,3,"Filamentous",0
"2228","Quintay","protected","shallow",1,3,"Fish",0
"2229","Quintay","protected","shallow",1,3,"Invertebrates",11.62790698
"2230","Quintay","protected","shallow",1,3,"Leathery",0
"2231","Quintay","protected","shallow",1,3,"Substrate",0
"2232","Quintay","protected","shallow",1,3,"TWS",14
"2233","Quintay","protected","shallow",1,3,NA,0
"2234","Quintay","protected","shallow",1,4,"Algae indet",0
"2235","Quintay","protected","shallow",1,4,"Articulated Calcareous",0
"2236","Quintay","protected","shallow",1,4,"Corticated",0
"2237","Quintay","protected","shallow",1,4,"Crustose",95.91836735
"2238","Quintay","protected","shallow",1,4,"Filamentous",0
"2239","Quintay","protected","shallow",1,4,"Fish",0
"2240","Quintay","protected","shallow",1,4,"Invertebrates",4.081632653
"2241","Quintay","protected","shallow",1,4,"Leathery",0
"2242","Quintay","protected","shallow",1,4,"Substrate",0
"2243","Quintay","protected","shallow",1,4,"TWS",2
"2244","Quintay","protected","shallow",1,4,NA,0
"2245","Quintay","protected","shallow",1,5,"Algae indet",0
"2246","Quintay","protected","shallow",1,5,"Articulated Calcareous",0
"2247","Quintay","protected","shallow",1,5,"Corticated",0
"2248","Quintay","protected","shallow",1,5,"Crustose",98
"2249","Quintay","protected","shallow",1,5,"Filamentous",0
"2250","Quintay","protected","shallow",1,5,"Fish",0
"2251","Quintay","protected","shallow",1,5,"Invertebrates",2
"2252","Quintay","protected","shallow",1,5,"Leathery",0
"2253","Quintay","protected","shallow",1,5,"Substrate",0
"2254","Quintay","protected","shallow",1,5,"TWS",0
"2255","Quintay","protected","shallow",1,5,NA,0
"2256","Quintay","protected","shallow",1,6,"Algae indet",0
"2257","Quintay","protected","shallow",1,6,"Articulated Calcareous",0
"2258","Quintay","protected","shallow",1,6,"Corticated",0
"2259","Quintay","protected","shallow",1,6,"Crustose",100.000000007
"2260","Quintay","protected","shallow",1,6,"Filamentous",0
"2261","Quintay","protected","shallow",1,6,"Fish",0
"2262","Quintay","protected","shallow",1,6,"Invertebrates",0
"2263","Quintay","protected","shallow",1,6,"Leathery",0
"2264","Quintay","protected","shallow",1,6,"Substrate",0
"2265","Quintay","protected","shallow",1,6,"TWS",2
"2266","Quintay","protected","shallow",1,6,NA,0
"2267","Quintay","protected","shallow",1,7,"Algae indet",0
"2268","Quintay","protected","shallow",1,7,"Articulated Calcareous",2.083333333
"2269","Quintay","protected","shallow",1,7,"Corticated",0
"2270","Quintay","protected","shallow",1,7,"Crustose",97.91666667
"2271","Quintay","protected","shallow",1,7,"Filamentous",0
"2272","Quintay","protected","shallow",1,7,"Fish",0
"2273","Quintay","protected","shallow",1,7,"Invertebrates",0
"2274","Quintay","protected","shallow",1,7,"Leathery",0
"2275","Quintay","protected","shallow",1,7,"Substrate",0
"2276","Quintay","protected","shallow",1,7,"TWS",4
"2277","Quintay","protected","shallow",1,7,NA,0
"2278","Quintay","protected","shallow",1,8,"Algae indet",0
"2279","Quintay","protected","shallow",1,8,"Articulated Calcareous",0
"2280","Quintay","protected","shallow",1,8,"Corticated",0
"2281","Quintay","protected","shallow",1,8,"Crustose",100.000000008
"2282","Quintay","protected","shallow",1,8,"Filamentous",0
"2283","Quintay","protected","shallow",1,8,"Fish",0
"2284","Quintay","protected","shallow",1,8,"Invertebrates",0
"2285","Quintay","protected","shallow",1,8,"Leathery",0
"2286","Quintay","protected","shallow",1,8,"Substrate",0
"2287","Quintay","protected","shallow",1,8,"TWS",6
"2288","Quintay","protected","shallow",1,8,NA,0
"2289","Quintay","protected","shallow",1,9,"Algae indet",0
"2290","Quintay","protected","shallow",1,9,"Articulated Calcareous",0
"2291","Quintay","protected","shallow",1,9,"Corticated",0
"2292","Quintay","protected","shallow",1,9,"Crustose",98
"2293","Quintay","protected","shallow",1,9,"Filamentous",0
"2294","Quintay","protected","shallow",1,9,"Fish",0
"2295","Quintay","protected","shallow",1,9,"Invertebrates",2
"2296","Quintay","protected","shallow",1,9,"Leathery",0
"2297","Quintay","protected","shallow",1,9,"Substrate",0
"2298","Quintay","protected","shallow",1,9,"TWS",0
"2299","Quintay","protected","shallow",1,9,NA,0
"2300","Quintay","protected","shallow",2,1,"Algae indet",0
"2301","Quintay","protected","shallow",2,1,"Articulated Calcareous",0
"2302","Quintay","protected","shallow",2,1,"Corticated",0
"2303","Quintay","protected","shallow",2,1,"Crustose",95.83333334
"2304","Quintay","protected","shallow",2,1,"Filamentous",2.083333333
"2305","Quintay","protected","shallow",2,1,"Fish",0
"2306","Quintay","protected","shallow",2,1,"Invertebrates",0
"2307","Quintay","protected","shallow",2,1,"Leathery",0
"2308","Quintay","protected","shallow",2,1,"Substrate",2.083333333
"2309","Quintay","protected","shallow",2,1,"TWS",4
"2310","Quintay","protected","shallow",2,1,NA,0
"2311","Quintay","protected","shallow",2,2,"Algae indet",0
"2312","Quintay","protected","shallow",2,2,"Articulated Calcareous",0
"2313","Quintay","protected","shallow",2,2,"Corticated",0
"2314","Quintay","protected","shallow",2,2,"Crustose",97.95918368
"2315","Quintay","protected","shallow",2,2,"Filamentous",2.040816327
"2316","Quintay","protected","shallow",2,2,"Fish",0
"2317","Quintay","protected","shallow",2,2,"Invertebrates",0
"2318","Quintay","protected","shallow",2,2,"Leathery",0
"2319","Quintay","protected","shallow",2,2,"Substrate",0
"2320","Quintay","protected","shallow",2,2,"TWS",2
"2321","Quintay","protected","shallow",2,2,NA,0
"2322","Quintay","protected","shallow",2,3,"Algae indet",0
"2323","Quintay","protected","shallow",2,3,"Articulated Calcareous",0
"2324","Quintay","protected","shallow",2,3,"Corticated",0
"2325","Quintay","protected","shallow",2,3,"Crustose",100.00000001
"2326","Quintay","protected","shallow",2,3,"Filamentous",0
"2327","Quintay","protected","shallow",2,3,"Fish",0
"2328","Quintay","protected","shallow",2,3,"Invertebrates",0
"2329","Quintay","protected","shallow",2,3,"Leathery",0
"2330","Quintay","protected","shallow",2,3,"Substrate",0
"2331","Quintay","protected","shallow",2,3,"TWS",2
"2332","Quintay","protected","shallow",2,3,NA,0
"2333","Quintay","protected","shallow",2,4,"Algae indet",0
"2334","Quintay","protected","shallow",2,4,"Articulated Calcareous",0
"2335","Quintay","protected","shallow",2,4,"Corticated",0
"2336","Quintay","protected","shallow",2,4,"Crustose",100
"2337","Quintay","protected","shallow",2,4,"Filamentous",0
"2338","Quintay","protected","shallow",2,4,"Fish",0
"2339","Quintay","protected","shallow",2,4,"Invertebrates",0
"2340","Quintay","protected","shallow",2,4,"Leathery",0
"2341","Quintay","protected","shallow",2,4,"Substrate",0
"2342","Quintay","protected","shallow",2,4,"TWS",0
"2343","Quintay","protected","shallow",2,4,NA,0
"2344","Quintay","protected","shallow",2,5,"Algae indet",0
"2345","Quintay","protected","shallow",2,5,"Articulated Calcareous",0
"2346","Quintay","protected","shallow",2,5,"Corticated",0
"2347","Quintay","protected","shallow",2,5,"Crustose",97.91666667
"2348","Quintay","protected","shallow",2,5,"Filamentous",2.083333333
"2349","Quintay","protected","shallow",2,5,"Fish",0
"2350","Quintay","protected","shallow",2,5,"Invertebrates",0
"2351","Quintay","protected","shallow",2,5,"Leathery",0
"2352","Quintay","protected","shallow",2,5,"Substrate",0
